...1,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1108526,1108526,2023-04-26T13:55:05Z,4856,5490,737.71,9986105,115,0,0
1138451,1138451,2023-04-29T15:38:34Z,1050,1315,144.1,10251514,118,0,0
1370986,1370986,2023-05-24T01:39:44Z,3805,721,791.21,12361184,143,0,0
144164,144164,2023-01-16T03:14:02Z,4019,4787,1152.9,1307642,15,1,1
1705495,1705495,2023-06-27T18:56:17Z,4380,7795,1850.44,15360977,177,1,1
185757,185757,2023-01-20T10:29:14Z,1522,670,8.67,1679354,19,0,0
1726564,1726564,2023-06-30T05:29:58Z,4930,3269,276.73,15571798,180,0,0
1693355,1693355,2023-06-26T13:47:44Z,2373,2678,601.7,15256064,176,0,0
450956,450956,2023-02-16T21:27:44Z,261,9905,771.74,4051664,46,0,0
6188,6188,2023-01-01T14:09:35Z,3866,5687,588.25,50975,0,0,0
189848,189848,2023-01-20T16:53:41Z,2156,6553,55.5,1702421,19,0,0
861170,861170,2023-03-31T16:36:39Z,4270,5745,915.15,7749399,89,0,0
1323244,1323244,2023-05-19T02:52:04Z,1727,4386,864.99,11933524,138,0,0
587840,587840,2023-03-03T08:52:35Z,2010,2253,706.37,5302355,61,0,0
1247373,1247373,2023-05-11T05:11:12Z,166,6186,891.57,11250672,130,0,0
19750,19750,2023-01-03T04:12:16Z,40,7845,733.95,187936,2,0,0
1492331,1492331,2023-06-05T15:08:27Z,1003,3619,695.14,13446507,155,0,0
420988,420988,2023-02-13T17:38:08Z,4429,9236,70.02,3778688,43,0,0
1168506,1168506,2023-05-02T17:57:01Z,2860,9033,22.02,10519021,121,0,0
1386246,1386246,2023-05-25T13:31:18Z,3936,9118,516.67,12490278,144,0,0
1103394,1103394,2023-04-26T05:11:20Z,4446,5746,281.48,9954680,115,0,0
73604,73604,2023-01-08T14:50:19Z,4906,1325,941.71,658219,7,0,0
1123008,1123008,2023-04-28T05:57:24Z,1509,9844,1217.26,10130244,117,1,1
870941,870941,2023-04-01T16:44:52Z,3585,440,7.27,7836292,90,0,0
1195383,1195383,2023-05-05T14:33:40Z,2042,5942,341.17,10766020,124,0,0
545489,545489,2023-02-26T16:57:01Z,4140,825,161.84,4899421,56,0,0
1165653,1165653,2023-05-02T13:05:59Z,4357,8488,1828.4,10501559,121,1,1
976512,976512,2023-04-12T16:46:47Z,1521,6101,628.26,8786807,101,0,0
540066,540066,2023-02-26T08:44:25Z,4739,6224,463.68,4869865,56,0,0
425577,425577,2023-02-14T09:43:15Z,749,2544,946.3,3836595,44,0,0
623270,623270,2023-03-06T22:04:21Z,4524,9309,205.36,5609061,64,0,0
604518,604518,2023-03-05T02:03:17Z,4665,3304,12.14,5450597,63,0,0
693301,693301,2023-03-14T08:59:51Z,1051,3717,991.45,6253191,72,0,0
685074,685074,2023-03-13T11:08:54Z,4962,9648,1353.69,6174534,71,1,1
1687280,1687280,2023-06-25T22:16:44Z,3363,8387,126.47,15200204,175,0,0
496948,496948,2023-02-21T15:25:10Z,4468,1159,367.32,4461910,51,0,0
396083,396083,2023-02-11T08:33:14Z,1212,7486,175.85,3573194,41,0,0
1121632,1121632,2023-04-27T22:11:21Z,4580,5654,29.95,10102281,116,0,0
1531044,1531044,2023-06-09T15:46:43Z,3464,3457,338.91,13794403,159,0,0
1262499,1262499,2023-05-12T14:26:24Z,3223,2568,1453.29,11370384,131,1,1
1034984,1034984,2023-04-18T19:42:17Z,2405,9320,166.96,9315737,107,0,0
881130,881130,2023-04-02T17:43:56Z,1601,1709,822.82,7926236,91,0,0
672671,672671,2023-03-12T06:20:33Z,2089,4124,244.22,6070833,70,0,0
853511,853511,2023-03-31T00:38:17Z,4986,3165,254.8,7691897,89,0,0
1195119,1195119,2023-05-05T14:09:13Z,4586,3807,430.43,10764553,124,0,0
271650,271650,2023-01-29T09:18:08Z,2152,3891,713.31,2452688,28,0,0
468175,468175,2023-02-18T15:52:34Z,1344,2458,247.09,4204354,48,0,0
1129228,1129228,2023-04-28T16:11:18Z,2099,2664,71.85,10167078,117,0,0
1146277,1146277,2023-04-30T12:57:32Z,4946,4717,1068.69,10328252,119,1,1
1461519,1461519,2023-06-02T11:56:29Z,2752,3917,1423.18,13175789,152,1,1
597264,597264,2023-03-04T08:41:06Z,3179,7790,366.23,5388066,62,0,0
91223,91223,2023-01-10T12:25:31Z,3342,2271,344.49,822331,9,0,0
1408741,1408741,2023-05-27T21:30:03Z,3501,72,698.46,12691803,146,0,0
895238,895238,2023-04-04T09:37:01Z,119,2357,673.62,8069821,93,0,0
113762,113762,2023-01-12T18:07:14Z,3341,7719,151.53,1015634,11,0,0
1744862,1744862,2023-07-02T03:00:00Z,2618,401,563.7,15735600,182,1,2
990056,990056,2023-04-14T07:53:38Z,2615,8663,1443.08,8927618,103,1,1
1492732,1492732,2023-06-05T15:46:23Z,3959,5553,1474.78,13448783,155,1,1
389097,389097,2023-02-10T12:18:06Z,1958,5972,1515.59,3500286,40,1,1
143505,143505,2023-01-15T21:35:03Z,1486,754,518.51,1287303,14,0,0
34714,34714,2023-01-04T13:32:23Z,3982,1771,564.5,307943,3,0,0
619266,619266,2023-03-06T12:51:02Z,1309,9347,919.06,5575862,64,0,0
1640474,1640474,2023-06-21T06:26:49Z,2674,6617,76.35,14797609,171,0,0
822192,822192,2023-03-27T15:30:54Z,710,3527,414.47,7399854,85,0,0
468576,468576,2023-02-18T16:38:30Z,4199,3974,291.26,4207110,48,0,0
343507,343507,2023-02-05T16:09:10Z,4869,5081,1292.12,3082150,35,1,1
1591195,1591195,2023-06-16T00:18:12Z,824,9064,414.85,14343492,166,0,0
184361,184361,2023-01-20T08:17:40Z,4376,6408,528.18,1671460,19,0,0
421713,421713,2023-02-13T19:49:02Z,849,3036,783.08,3786542,43,0,0
1468663,1468663,2023-06-03T08:35:12Z,2539,2510,520.6,13250112,153,0,0
710579,710579,2023-03-16T05:03:30Z,1560,1328,273.22,6411810,74,0,0
305090,305090,2023-02-01T16:15:35Z,3381,9099,439.62,2736935,31,0,0
107246,107246,2023-01-12T07:24:11Z,555,5746,11.73,977051,11,0,0
985964,985964,2023-04-13T16:22:40Z,705,5053,134.33,8871760,102,0,0
1507086,1507086,2023-06-07T08:28:06Z,2448,967,151.09,13595286,157,0,0
272271,272271,2023-01-29T10:15:44Z,1278,4901,658.61,2456144,28,0,0
380992,380992,2023-02-09T14:37:55Z,2448,8107,519.37,3422275,39,0,0
1609336,1609336,2023-06-17T18:51:07Z,2064,4584,1230.53,14496667,167,1,1
1728885,1728885,2023-06-30T09:57:22Z,4994,7793,785.15,15587842,180,0,0
258015,258015,2023-01-27T18:28:24Z,2164,6351,1012.26,2312904,26,1,1
332383,332383,2023-02-04T13:46:24Z,4445,9655,159.99,2987184,34,0,0
151499,151499,2023-01-16T16:45:49Z,3332,2764,323.89,1356349,15,0,0
1389143,1389143,2023-05-25T19:27:50Z,2511,5307,37.72,12511670,144,0,0
1698814,1698814,2023-06-27T07:31:33Z,3185,507,234.52,15319893,177,0,0
1059032,1059032,2023-04-21T11:09:20Z,3353,8260,273.86,9544160,110,0,0
988629,988629,2023-04-14T04:33:27Z,2416,5346,712.36,8915607,103,0,0
1071251,1071251,2023-04-22T14:59:19Z,1616,5457,466.1,9644359,111,0,0
887406,887406,2023-04-03T12:09:57Z,3553,1034,228.3,7992597,92,0,0
1026048,1026048,2023-04-18T00:16:15Z,830,2914,1113.09,9245775,107,1,1
506908,506908,2023-02-22T16:36:41Z,629,3581,94.3,4552601,52,0,0
1153094,1153094,2023-05-01T08:52:35Z,4332,8016,974.37,10399955,120,0,0
1543373,1543373,2023-06-11T03:29:51Z,954,3330,707.56,13922991,161,0,0
1687436,1687436,2023-06-25T23:54:32Z,2019,7084,133.16,15206072,175,0,0
1304819,1304819,2023-05-17T05:24:45Z,4334,3819,75.19,11769885,136,0,0
879284,879284,2023-04-02T14:22:16Z,3719,7087,801.52,7914136,91,0,0
848030,848030,2023-03-30T11:15:02Z,4845,7771,137.3,7643702,88,0,0
845567,845567,2023-03-30T07:17:07Z,1003,3647,440.32,7629427,88,0,0
1570806,1570806,2023-06-13T18:21:21Z,3293,8051,758.58,14149281,163,0,0
606309,606309,2023-03-05T07:50:44Z,600,4609,46.46,5471444,63,0,0
568675,568675,2023-03-01T08:27:13Z,2086,1828,661.7,5128033,59,0,0
93978,93978,2023-01-10T16:41:45Z,4847,2249,124.68,837705,9,0,0
1121617,1121617,2023-04-27T22:05:55Z,3814,1594,285.25,10101955,116,0,0
265403,265403,2023-01-28T14:11:37Z,2711,7922,158,2383897,27,0,0
1316059,1316059,2023-05-18T08:46:13Z,1657,4129,789.89,11868373,137,0,0
307284,307284,2023-02-02T01:30:27Z,1735,9233,755.21,2770227,32,0,0
213446,213446,2023-01-23T08:20:27Z,1678,92,663.13,1930827,22,0,0
1476590,1476590,2023-06-04T04:45:10Z,2818,8313,452.65,13322710,154,0,0
346125,346125,2023-02-06T03:46:22Z,3578,8023,391.29,3123982,36,0,0
435632,435632,2023-02-15T10:34:22Z,596,1283,315.85,3926062,45,0,0
405386,405386,2023-02-12T08:12:13Z,611,6403,215.31,3658333,42,0,0
1685692,1685692,2023-06-25T16:50:40Z,1874,2569,14.68,15180640,175,0,0
382974,382974,2023-02-09T18:31:16Z,38,78,109.31,3436276,39,0,0
1721977,1721977,2023-06-29T13:45:53Z,4564,1611,354.65,15515153,179,0,0
675091,675091,2023-03-12T10:26:54Z,3616,9987,1999.57,6085614,70,1,1
564260,564260,2023-02-28T16:08:45Z,3888,2111,253.72,5069325,58,0,0
336417,336417,2023-02-05T03:30:28Z,1494,6232,22.89,3036628,35,0,0
1507983,1507983,2023-06-07T09:57:48Z,1044,2870,456.51,13600668,157,0,0
1586955,1586955,2023-06-15T12:48:15Z,3025,440,732.66,14302095,165,0,0
804561,804561,2023-03-25T18:46:24Z,517,9851,485.45,7238784,83,0,0
378414,378414,2023-02-09T10:53:29Z,2041,5335,489.29,3408809,39,0,0
245137,245137,2023-01-26T12:36:36Z,689,3182,1113.37,2205396,25,1,1
117880,117880,2023-01-13T09:09:43Z,2662,8848,300.21,1069783,12,0,0
363027,363027,2023-02-07T16:48:28Z,2765,4021,687.16,3257308,37,0,0
1483288,1483288,2023-06-04T15:57:38Z,1030,5237,42.21,13363058,154,0,0
1597421,1597421,2023-06-16T14:09:29Z,3694,8455,395.66,14393369,166,0,0
35124,35124,2023-01-04T14:09:23Z,4154,2638,780.98,310163,3,0,0
821077,821077,2023-03-27T13:41:21Z,2109,6312,871.83,7393281,85,0,0
156787,156787,2023-01-17T10:10:34Z,2024,6448,648.84,1419034,16,0,0
1056471,1056471,2023-04-21T06:58:42Z,1455,2095,116.73,9529122,110,0,0
458129,458129,2023-02-17T15:08:02Z,199,5616,174.41,4115282,47,0,0
499150,499150,2023-02-21T21:44:52Z,3592,3274,418.47,4484692,51,0,0
580132,580132,2023-03-02T11:30:22Z,4318,5466,1591.24,5225422,60,1,1
945352,945352,2023-04-09T12:31:42Z,4173,925,243.59,8512302,98,0,0
1355353,1355353,2023-05-22T10:26:27Z,208,6275,1057.57,12219987,141,1,1
81281,81281,2023-01-09T12:04:36Z,3122,2571,6.21,734676,8,0,0
33821,33821,2023-01-04T12:15:34Z,1638,3571,371.5,303334,3,0,0
209954,209954,2023-01-22T18:24:15Z,140,5285,625.32,1880655,21,0,0
1610359,1610359,2023-06-18T01:31:35Z,1159,5892,832.81,14520695,168,0,0
1535075,1535075,2023-06-10T07:18:15Z,4474,8742,249.56,13850295,160,0,0
763107,763107,2023-03-21T12:48:20Z,4255,9002,689.61,6871700,79,0,0
1035287,1035287,2023-04-18T20:57:18Z,4154,1080,311.63,9320238,107,0,0
1653995,1653995,2023-06-22T12:33:34Z,4174,2667,47.29,14906014,172,0,0
925759,925759,2023-04-07T11:42:46Z,3763,6999,472.08,8336566,96,0,0
547535,547535,2023-02-27T02:51:46Z,177,3566,38.61,4935106,57,0,0
1029030,1029030,2023-04-18T09:23:14Z,2677,5752,410.38,9278594,107,0,0
646501,646501,2023-03-09T10:47:48Z,4496,751,545.37,5827668,67,0,0
1188336,1188336,2023-05-04T20:10:58Z,677,3270,173.88,10699858,123,0,0
1106511,1106511,2023-04-26T11:04:00Z,300,2483,977.93,9975840,115,0,0
550887,550887,2023-02-27T10:26:45Z,3942,843,106.77,4962405,57,0,0
1227375,1227375,2023-05-09T03:05:49Z,4884,1758,348.08,11070349,128,0,0
1023090,1023090,2023-04-17T14:36:34Z,2530,1616,1210.67,9210994,106,1,1
1102283,1102283,2023-04-25T22:07:41Z,1911,531,371.05,9929261,114,0,0
883674,883674,2023-04-03T05:54:26Z,1263,9435,455.64,7970066,92,0,0
1099255,1099255,2023-04-25T14:08:56Z,1655,4586,354.92,9900536,114,0,0
1449755,1449755,2023-06-01T08:35:51Z,633,5134,227.76,13077351,151,0,0
1382970,1382970,2023-05-25T08:41:49Z,1059,2037,147,12472909,144,0,0
1643980,1643980,2023-06-21T12:06:17Z,4960,7148,634.31,14817977,171,0,0
271465,271465,2023-01-29T09:00:09Z,2365,4130,1520.83,2451609,28,1,1
848697,848697,2023-03-30T12:12:45Z,1490,456,325.66,7647165,88,0,0
5701,5701,2023-01-01T13:22:38Z,2562,5524,585.22,48158,0,0,0
814349,814349,2023-03-26T19:30:56Z,4659,768,558.23,7327856,84,0,0
1470466,1470466,2023-06-03T11:19:36Z,1508,5162,291.37,13259976,153,0,0
535456,535456,2023-02-25T16:22:49Z,3314,9529,1384.45,4810969,55,1,1
1108333,1108333,2023-04-26T13:38:50Z,3359,7566,345.16,9985130,115,0,0
183858,183858,2023-01-20T07:21:01Z,1698,7041,271.69,1668061,19,0,0
1525867,1525867,2023-06-09T07:48:56Z,4055,9002,164.3,13765736,159,0,0
1465723,1465723,2023-06-02T19:59:35Z,1331,8130,1210.73,13204775,152,1,1
1673963,1673963,2023-06-24T13:30:43Z,1938,2763,1108.04,15082243,174,1,1
939365,939365,2023-04-08T18:42:15Z,1688,2256,649.46,8448135,97,0,0
1490691,1490691,2023-06-05T12:43:23Z,1881,5566,1591.91,13437803,155,1,1
531630,531630,2023-02-25T10:36:21Z,2854,5176,300.13,4790181,55,0,0
1274402,1274402,2023-05-13T19:48:09Z,1624,8928,82.49,11476089,132,0,0
1643161,1643161,2023-06-21T10:57:23Z,104,2122,113.09,14813843,171,0,0
452016,452016,2023-02-17T04:41:36Z,4416,916,560.22,4077696,47,0,0
1321690,1321690,2023-05-18T18:06:00Z,1602,7015,266.84,11901960,137,0,0
1097161,1097161,2023-04-25T11:04:21Z,4434,5332,513.42,9889461,114,0,0
1456613,1456613,2023-06-01T22:13:22Z,4580,8500,23.35,13126402,151,0,0
950297,950297,2023-04-10T03:52:02Z,242,8885,590.63,8567522,99,0,0
320790,320790,2023-02-03T10:42:50Z,4567,6148,177.18,2889770,33,0,0
975374,975374,2023-04-12T14:46:19Z,1699,3906,632.5,8779579,101,0,0
1026650,1026650,2023-04-18T04:06:52Z,2544,1070,370.5,9259612,107,0,0
917789,917789,2023-04-06T14:14:32Z,4824,6496,430.65,8259272,95,0,0
1691576,1691576,2023-06-26T11:09:47Z,4671,9425,1069.38,15246587,176,1,1
1629049,1629049,2023-06-19T20:49:28Z,1196,2460,74.44,14676568,169,0,0
1175753,1175753,2023-05-03T13:45:25Z,3843,9483,36.97,10590325,122,0,0
449501,449501,2023-02-16T16:56:58Z,474,8913,9.1,4035418,46,0,0
338495,338495,2023-02-05T08:44:33Z,497,4472,178.56,3055473,35,0,0
1339613,1339613,2023-05-20T15:44:27Z,2096,3245,66.29,12066267,139,0,0
810157,810157,2023-03-26T11:50:26Z,731,4963,387.89,7300226,84,0,0
537467,537467,2023-02-26T00:26:18Z,1996,8877,323.1,4839978,56,0,0
1435788,1435788,2023-05-30T16:06:11Z,2661,9690,622.69,12931571,149,0,0
935174,935174,2023-04-08T11:28:51Z,3161,2639,873.4,8422131,97,0,0
1517219,1517219,2023-06-08T09:31:30Z,671,2965,254.09,13685490,158,0,0
665571,665571,2023-03-11T10:33:48Z,2138,2504,721.71,5999628,69,0,0
1162939,1162939,2023-05-02T09:09:49Z,4837,9559,413.89,10487389,121,0,0
1239189,1239189,2023-05-10T08:30:30Z,1605,9367,1663.78,11176230,129,1,1
219315,219315,2023-01-23T17:33:15Z,2350,2508,758.01,1963995,22,0,0
540786,540786,2023-02-26T09:48:40Z,3884,7629,656.07,4873720,56,0,0
1416786,1416786,2023-05-28T16:33:23Z,2329,6741,212.14,12760403,147,0,0
324857,324857,2023-02-03T17:15:21Z,1718,2950,2.07,2913321,33,0,0
440770,440770,2023-02-15T19:19:33Z,4639,6594,609.51,3957573,45,0,0
294545,294545,2023-01-31T14:27:20Z,1380,4135,85.98,2644040,30,0,0
1648219,1648219,2023-06-21T20:16:38Z,4051,200,651.49,14847398,171,0,0
1646465,1646465,2023-06-21T15:44:11Z,3009,6290,56.95,14831051,171,0,0
541961,541961,2023-02-26T11:28:48Z,423,595,138.62,4879728,56,0,0
1335563,1335563,2023-05-20T09:42:07Z,4262,7468,51.66,12044527,139,0,0
1430393,1430393,2023-05-30T07:49:06Z,4693,1974,1158.05,12901746,149,1,1
340199,340199,2023-02-05T11:15:11Z,352,9722,195.72,3064511,35,0,0
790195,790195,2023-03-24T10:45:29Z,1193,9879,454.46,7123529,82,0,0
1338456,1338456,2023-05-20T13:57:44Z,3430,6296,1150.88,12059864,139,1,1
46322,46322,2023-01-05T16:52:14Z,4642,9671,232.76,406334,4,0,0
231243,231243,2023-01-25T05:12:57Z,2312,8746,135.02,2092377,24,0,0
729774,729774,2023-03-18T05:20:07Z,4265,5683,875.55,6585607,76,0,0
1040005,1040005,2023-04-19T11:23:30Z,680,8947,1099.75,9372210,108,1,1
65848,65848,2023-01-07T18:03:04Z,4928,970,526.78,583384,6,0,0
1650979,1650979,2023-06-22T08:01:03Z,857,4385,425.2,14889663,172,0,0
1257335,1257335,2023-05-12T06:02:49Z,544,7624,1375.79,11340169,131,1,1
891385,891385,2023-04-03T19:26:17Z,2802,970,635.35,8018777,92,0,0
785019,785019,2023-03-23T17:43:04Z,4751,7759,68.37,7062184,81,0,0
1266158,1266158,2023-05-13T03:55:38Z,1731,6340,40.92,11418938,132,0,0
1646955,1646955,2023-06-21T16:45:55Z,2657,9342,153.82,14834755,171,0,0
1686159,1686159,2023-06-25T17:53:27Z,352,5453,220.09,15184407,175,0,0
260961,260961,2023-01-28T07:24:38Z,4772,6692,827.79,2359478,27,0,0
1137515,1137515,2023-04-29T14:09:57Z,2798,3346,546.07,10246197,118,0,0
1053978,1053978,2023-04-20T19:21:05Z,2962,9376,27.29,9487265,109,0,0
1193417,1193417,2023-05-05T11:37:03Z,4856,3361,650.12,10755423,124,0,0
65456,65456,2023-01-07T17:03:02Z,2021,591,531.61,579782,6,0,0
1426925,1426925,2023-05-29T17:37:45Z,1004,3543,367.92,12850665,148,0,0
1113048,1113048,2023-04-27T05:21:56Z,1525,4456,730.15,10041716,116,0,0
234864,234864,2023-01-25T11:43:21Z,3798,6740,654.21,2115801,24,0,0
233420,233420,2023-01-25T09:42:10Z,3815,2367,707.75,2108530,24,0,0
799717,799717,2023-03-25T10:35:43Z,796,2984,190,7209343,83,1,3
1313200,1313200,2023-05-17T21:25:51Z,1427,6728,118.81,11827551,136,0,0
1498963,1498963,2023-06-06T10:48:27Z,4306,6712,307.54,13517307,156,0,0
1639961,1639961,2023-06-21T05:04:22Z,3607,3943,586.83,14792662,171,0,0
399405,399405,2023-02-11T13:28:12Z,4726,8892,369.5,3590892,41,0,0
469592,469592,2023-02-18T18:59:35Z,1107,941,24.84,4215575,48,0,0
1572977,1572977,2023-06-14T05:38:04Z,2103,8673,375.21,14189884,164,0,0
1199001,1199001,2023-05-06T04:01:10Z,413,7940,614.35,10814470,125,0,0
1037905,1037905,2023-04-19T08:08:53Z,1182,5846,408.86,9360533,108,0,0
1238664,1238664,2023-05-10T07:36:12Z,2099,7326,14.49,11172972,129,0,0
1658672,1658672,2023-06-23T02:13:47Z,4819,3447,808.05,14955227,173,0,0
1727369,1727369,2023-06-30T07:24:08Z,2771,8650,191.1,15578648,180,0,0
121603,121603,2023-01-13T14:36:24Z,2424,4417,188.16,1089384,12,0,0
285895,285895,2023-01-30T16:07:37Z,3467,2700,312.77,2563657,29,0,0
1710813,1710813,2023-06-28T11:26:15Z,269,6311,570.4,15420375,178,0,0
1319877,1319877,2023-05-18T14:29:50Z,2081,5653,520.49,11888990,137,0,0
139717,139717,2023-01-15T13:00:24Z,2024,8099,627.56,1256424,14,0,0
1729799,1729799,2023-06-30T11:19:31Z,4764,9859,134.96,15592771,180,0,0
995246,995246,2023-04-14T15:52:18Z,4094,5220,1022.05,8956338,103,1,1
626813,626813,2023-03-07T10:01:57Z,4863,3741,695.95,5652117,65,0,0
64202,64202,2023-01-07T14:46:49Z,2232,1115,1683.56,571609,6,1,1
738170,738170,2023-03-18T21:31:24Z,2229,3165,367.86,6643884,76,0,0
1523870,1523870,2023-06-09T01:25:57Z,3899,2670,180.77,13742757,159,0,0
144863,144863,2023-01-16T05:39:52Z,2241,2027,17757.25,1316392,15,1,3
817511,817511,2023-03-27T08:24:08Z,558,2774,791.72,7374248,85,0,0
1205475,1205475,2023-05-06T15:17:19Z,4986,9487,151.66,10855039,125,0,0
1241180,1241180,2023-05-10T11:26:12Z,1815,4585,296.79,11186772,129,0,0
648637,648637,2023-03-09T13:48:23Z,4339,4516,442.02,5838503,67,0,0
1186991,1186991,2023-05-04T16:37:38Z,1145,3242,415.01,10687058,123,0,0
698318,698318,2023-03-14T16:46:31Z,4255,7674,370.03,6281191,72,0,0
305031,305031,2023-02-01T16:09:06Z,4474,5100,170.14,2736546,31,0,0
550689,550689,2023-02-27T10:09:29Z,3369,79,860.87,4961369,57,0,0
1556338,1556338,2023-06-12T10:10:31Z,1052,318,205.17,14033431,162,0,0
1580224,1580224,2023-06-14T17:49:15Z,3249,4250,963.48,14233755,164,0,0
1355551,1355551,2023-05-22T10:42:45Z,284,783,377.77,12220965,141,0,0
39076,39076,2023-01-05T04:22:41Z,604,4347,111.74,361361,4,0,0
1597739,1597739,2023-06-16T14:40:44Z,2929,583,1029.08,14395244,166,1,1
1371388,1371388,2023-05-24T03:54:21Z,536,738,12.77,12369261,143,0,0
1741123,1741123,2023-07-01T13:55:15Z,4243,3031,327.19,15688515,181,0,0
1476766,1476766,2023-06-04T05:20:28Z,1190,7825,211.95,13324828,154,0,0
32361,32361,2023-01-04T10:12:38Z,2560,5500,1073.82,295958,3,1,1
1148527,1148527,2023-04-30T16:35:10Z,4077,6882,276.17,10341310,119,0,0
790631,790631,2023-03-24T11:24:18Z,4370,5081,18.95,7125858,82,0,0
646352,646352,2023-03-09T10:33:39Z,1138,8223,6.15,5826819,67,0,0
505625,505625,2023-02-22T14:15:07Z,2322,9991,1079.79,4544107,52,1,1
102175,102175,2023-01-11T14:06:38Z,2060,4190,574.39,914798,10,0,0
1499338,1499338,2023-06-06T11:20:21Z,4331,2125,1420.3,13519221,156,1,1
917527,917527,2023-04-06T13:51:53Z,3452,1361,54.29,8257913,95,0,0
671187,671187,2023-03-11T22:52:35Z,4825,3759,1184.38,6043955,69,1,1
411600,411600,2023-02-12T18:22:31Z,3098,2029,88.07,3694951,42,0,0
365826,365826,2023-02-08T05:38:06Z,2615,5247,63.4,3303486,38,0,0
1361195,1361195,2023-05-22T23:34:48Z,322,4607,495.32,12267288,141,0,0
17651,17651,2023-01-02T17:32:14Z,3951,9286,896.6,149534,1,0,0
108964,108964,2023-01-12T10:13:49Z,2640,4903,1034.36,987229,11,1,1
695973,695973,2023-03-14T12:53:29Z,3837,7370,342.91,6267209,72,0,0
378751,378751,2023-02-09T11:24:59Z,2347,3330,96.77,3410699,39,0,0
182822,182822,2023-01-20T04:47:44Z,4044,3931,445.6,1658864,19,0,0
329578,329578,2023-02-04T09:37:48Z,2902,1551,544.28,2972268,34,0,0
841143,841143,2023-03-29T15:15:54Z,3534,6262,626.71,7571754,87,0,0
408222,408222,2023-02-12T12:30:45Z,1506,5425,414.04,3673845,42,0,0
1535032,1535032,2023-06-10T07:13:18Z,3152,4705,164.25,13849998,160,0,0
801940,801940,2023-03-25T13:46:32Z,271,2594,87.41,7220792,83,0,0
1206540,1206540,2023-05-06T17:20:22Z,4443,923,427.34,10862422,125,0,0
763168,763168,2023-03-21T12:54:12Z,32,1503,978.28,6872052,79,0,0
1509036,1509036,2023-06-07T11:30:19Z,4105,8269,536.86,13606219,157,0,0
851170,851170,2023-03-30T15:48:58Z,3922,2980,515.89,7660138,88,0,0
890248,890248,2023-04-03T16:35:01Z,454,2838,401.5,8008501,92,0,0
1152651,1152651,2023-05-01T08:05:46Z,2615,770,1198.34,10397146,120,1,1
955978,955978,2023-04-10T14:09:20Z,1696,7593,626.17,8604560,99,0,0
741168,741168,2023-03-19T08:51:54Z,448,4444,398.28,6684714,77,0,0
1026604,1026604,2023-04-18T03:57:07Z,3899,7119,314.9,9259027,107,0,0
337710,337710,2023-02-05T07:16:57Z,2780,4393,346.43,3050217,35,0,0
657060,657060,2023-03-10T12:05:27Z,1479,7859,290.86,5918727,68,0,0
535057,535057,2023-02-25T15:39:33Z,2622,1584,588.05,4808373,55,0,0
1700675,1700675,2023-06-27T10:37:40Z,3846,7289,1419.26,15331060,177,1,1
539412,539412,2023-02-26T07:34:07Z,745,2875,466.16,4865647,56,0,0
948237,948237,2023-04-09T17:22:09Z,139,3421,573.76,8529729,98,0,0
436470,436470,2023-02-15T11:48:05Z,1211,1575,788.54,3930485,45,0,0
1083731,1083731,2023-04-24T02:14:02Z,3380,6343,153.8,9771242,113,0,0
369859,369859,2023-02-08T12:32:18Z,1438,1568,128.28,3328338,38,0,0
858272,858272,2023-03-31T12:03:54Z,2067,371,890.9,7733034,89,0,0
805053,805053,2023-03-25T20:27:17Z,2965,3550,411.75,7244837,83,0,0
64833,64833,2023-01-07T15:48:34Z,2423,8314,33.24,575314,6,0,0
39200,39200,2023-01-05T04:44:29Z,1718,5531,3.77,362669,4,0,0
957030,957030,2023-04-10T15:51:43Z,701,9849,5498.75,8610703,99,1,3
761489,761489,2023-03-21T10:27:45Z,3187,3369,1048.94,6863265,79,1,1
435053,435053,2023-02-15T09:43:21Z,4963,432,98.12,3923001,45,0,0
1371513,1371513,2023-05-24T04:23:42Z,4536,1718,434.09,12371022,143,0,0
356984,356984,2023-02-07T07:06:21Z,2194,9556,221.13,3222381,37,0,0
573474,573474,2023-03-01T15:50:13Z,2121,893,1046.02,5154613,59,1,1
1042424,1042424,2023-04-19T14:59:02Z,4813,6833,755.39,9385142,108,0,0
49155,49155,2023-01-06T05:46:26Z,380,2474,1220.54,452786,5,1,1
952666,952666,2023-04-10T09:10:05Z,275,1286,590.6,8586605,99,0,0
376620,376620,2023-02-09T08:12:36Z,680,934,1539.47,3399156,39,1,1
1424558,1424558,2023-05-29T13:22:03Z,4691,5452,1288.54,12835323,148,1,1
571913,571913,2023-03-01T13:24:19Z,4143,4435,100.77,5145859,59,0,0
474198,474198,2023-02-19T10:24:05Z,1686,3139,85.97,4271045,49,0,0
1145305,1145305,2023-04-30T11:38:22Z,4239,304,605.79,10323502,119,0,0
476391,476391,2023-02-19T13:31:00Z,1926,405,715.62,4282260,49,0,0
550622,550622,2023-02-27T10:03:12Z,2156,7804,55.57,4960992,57,0,0
1088464,1088464,2023-04-24T12:10:31Z,4501,5913,105.6,9807031,113,0,0
91784,91784,2023-01-10T13:14:12Z,1877,5105,868.23,825252,9,0,0
